Title,Year,Decision,Notes
Automated Feedback and Teacher Feedback: Writing Achievement in Learning English as a Foreign Language at a Distance,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are open education faculty students in Turkey learning English as a foreign language, which fits an EFL context with English as the target language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention compares teacher feedback with automated feedback from unspecified \u2018software\u2019. There is no indication that the tool is a large language model (e.g., ChatGPT, GPT-4) or transformer-based generative system; it appears to be generic automated feedback software, which does not meet the LLM requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study explicitly focuses on academic writing achievement in EFL and examines the effect of feedback (teacher vs automated) on writing performance, which is a writing-focused pedagogical context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study uses diagnostic and post-test writing scores and statistically analyzes grades to determine effects on academic writing achievement, providing quantifiable writing outcome metrics.""}}"
An Analysis and Research on Chinese College Students' Psychological Barriers in Oral English Output from a Cross-cultural Perspective,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The population is clearly Chinese college students learning English, described as treating English as a second language in China. This fits L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The abstract mentions an 'artificial-intelligence-based oral English teaching assistance system' but provides no indication that it is based on large language models (e.g., ChatGPT, GPT-4, transformer-based generative models). It appears focused on pronunciation correction rather than LLM-mediated generation, so it does not meet the LLM intervention requirement.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on oral English output, pronunciation, and psychological barriers to speaking. It does not focus on writing competence or writing-related variables, but rather on speaking and pronunciation training.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract does not report any quantifiable writing outcome metrics. Outcomes, where implied, relate to oral English, pronunciation improvement, and psychological barriers in speaking, not writing performance.""}}"
"Proceedings - 2022 International Conference on Artificial Intelligence of Things and Crowdsensing, Aiotcs 2022",2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract is for a proceedings volume listing many diverse papers. One listed paper mentions \u201ccomputerized dynamic ESL writing,\u201d suggesting ESL learners may be involved, but no specific participant details or language focus are provided for that individual study.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The proceedings description does not indicate that any paper uses large language models (e.g., ChatGPT, GPT-4) in an experimental or quasi-experimental writing intervention. The only writing-related item is \u201ca multi-facet Rasch measurement of peer evaluation in computerized dynamic ESL writing,\u201d which appears to be an assessment/measurement study, not an LLM-based intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The volume covers many AI and engineering topics. The ESL writing-related paper is framed around Rasch measurement of peer evaluation, not a pedagogical intervention focused on improving writing competence via LLMs.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract does not specify whether the ESL writing-related paper reports quantifiable writing outcome metrics; it only mentions Rasch measurement of peer evaluation. In any case, there is no indication of LLM-mediated writing intervention outcomes.""}}"
Icall Offering Individually Adaptive Input: Effects of Complex Input on L2 Development,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to \u201clanguage learners\u201d and \u201cL2 development\u201d but does not specify that the target language is English or that the context is ESL/EFL/ELL. The institutional affiliation (University of Hawaii at Manoa) is not sufficient to infer that the study focuses on L2 English writing.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study uses an ICALL system and mentions \u201cArtificial Intelligence methods,\u201d but there is no indication that the system is based on large language models or transformer-based generative models (e.g., ChatGPT, GPT-4). It appears to be an adaptive input selection system rather than an LLM-mediated writing tool.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on how different challenge levels of adaptive input impact learners\u2019 written output, and the outcome is writing complexity. This aligns with a primary focus on writing competence and writing-related variables in an instructional context.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The abstract reports quantifiable outcomes: learners in low- and medium-challenge conditions produced more complex writings after receiving adaptive input, while the high-challenge group did so less. This indicates measured writing outcomes (writing complexity) following the intervention.""}}"
"Proceedings of the 19th International Conference on Cognition and Exploratory Learning in the Digital Age, Celda 2022",2022,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""This is a proceedings volume containing 55 papers across diverse topics. The abstract does not specify that any included study focuses on L2 English learners in ESL/EFL/ELL contexts with analyzable data; it only lists titles, many of which are not about L2 English writing. The volume as a whole is not a single empirical L2 study.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The proceedings include a paper titled \u201cstudent perceptions of AI-powered writing tools,\u201d but no specific LLM-based intervention (e.g., ChatGPT, GPT-4) or experimental/quasi-experimental design integrating LLMs into writing instruction is described. The volume is not itself an intervention study.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus of the proceedings is broad (cognition and exploratory learning in the digital age), not specifically on writing competence. The one mentioned paper on AI-powered writing tools appears to focus on perceptions, not a structured pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported in the abstract. The referenced paper on AI-powered writing tools is framed around student perceptions, suggesting an absence of experimental measures of writing performance within this proceedings description.""}}"
Exploring the Interaction between L2 Learners and Ai Translator in English Writing,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are described as L2 learners writing an essay in English, and one cluster is labeled 'Korean writing', indicating L1 Korean learners of English (an EFL/ESL-type context). The focus is on English writing skills.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses an 'AI translator' for English writing, but there is no indication that this is a large language model (e.g., ChatGPT, GPT-4). It appears to be a translation tool rather than an LLM-based generative writing assistant, so it does not meet the LLM requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is explicitly English essay writing, examining interaction patterns with an AI translator during English writing. This aligns with a primary focus on writing processes and competence.""}, ""c4"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions 'expression scores' and clusters based on interaction patterns, but it is not clear whether these are used as quantifiable outcome measures of writing improvement due to the AI-mediated intervention, or simply as descriptors of existing skill levels.""}}"
An Integrated Automatic Writing Evaluation and Svvr Approach to Improve Students’ Efl Writing Performance,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are clearly described as EFL (English as a Foreign Language) university students in an EFL writing course, so the population consists of L2 English learners in an EFL context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention integrates Automatic Writing Evaluation (AWE) and spherical video-based virtual reality (SVVR). The abstract does not indicate that the AWE system is based on a large language model (e.g., ChatGPT, GPT-4, transformer-based generative model); it is presented as a conventional AWE tool. SVVR is a VR technology, not an LLM. Thus, there is no explicit LLM-based writing intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on improving EFL writing performance and related affective variables (motivation, self-efficacy, anxiety) through an instructional intervention in an EFL writing course, so the context is clearly writing competence and writing-related variables.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports that the integrated SVVR\u2013AWE method \u2018considerably enhanced the students\u2019 EFL writing performance\u2019 compared with a control group, implying quantifiable writing outcome measures in a quasi-experimental design.""}}"
"Investigating English as a Foreign Language Learners’ Perceptions, Emotions, and Performance during Online Collaborative Writing",2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are EFL learners: 58 male students enrolled in writing courses in the Department of English Language and Translation at Qassim University, clearly indicating English as a foreign language context.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The intervention uses Blackboard and Blackboard Chatbox for online collaborative writing. There is no mention of large language models (e.g., ChatGPT, GPT-4) or any transformer-based generative AI; the technology is a standard LMS/chat tool, not an LLM-based system.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study focuses on collaborative writing in EFL classes and examines learners\u2019 perceptions, emotions, and performance in face-to-face vs. Blackboard Chatbox conditions, which is clearly writing-focused.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports learners\u2019 overall performance and compares performance between two instructional models, indicating quantifiable writing-related outcomes (even though no significant difference was found).""}}"
Using Chatbots to Scaffold Efl Students’ Argumentative Writing,2022,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The population is explicitly English as a foreign language (EFL) students, and the focus is on their argumentative writing in English.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract refers to a \u2018chatbot system\u2019 (Argumate) developed to scaffold argument construction, but it does not specify that it is based on a large language model (e.g., transformer-based generative model like GPT). Given the 2022 date and lack of LLM terminology, it is unclear whether this is an LLM or a rule-based/task-specific chatbot.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The primary focus is on teaching and learning of argumentative writing and assisting students in producing high-quality argumentative writing, which aligns with writing competence as the central context.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract describes a proposed chatbot-assisted approach and discusses advantages and limitations, but does not indicate any experimental or quasi-experimental design, nor any reported quantitative writing outcome measures. It appears to be more of a system description and conceptual discussion.""}}"
Proactive Learner Empowerment: towards a Transformative Academic Integrity Approach for English Language Learners,2022,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""Participants are described as undergraduate students in diverse global locations and as English language learners, but it is not explicitly stated that they are L2 English learners in ESL/EFL/ELL contexts. The focus is on academic integrity and language development in higher education, which may include both L1 and L2 English users.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The abstract mentions a curated set of \u2018AI online resources\u2019, but this refers to Academic Integrity (AI), not artificial intelligence or large language models. There is no indication that ChatGPT, GPT-4, or any LLM-based tool was integrated into writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on academic integrity socialization, educative engagement, and learner empowerment, with writing used mainly as a vehicle (journal entries) rather than as the central target of a writing competence intervention. The study is not about evaluating an LLM-mediated writing pedagogy.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Reported outcomes include volume of written output and self-perceptions of readiness for academic writing (paraphrasing, summarizing, organization, critical thinking, logic/argument). However, these outcomes are not tied to any LLM-mediated intervention; no generative AI or LLM tool is evaluated for its effect on writing performance.""}}"
