Title,Year,Decision,Notes
Exploring the Transformative Influence of Artificial Intelligence in Efl Context: a Comprehensive Bibliometric Analysis,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""The article is a bibliometric analysis of 3,300 documents on AI in EFL from 2013\u20132023. It does not report on a specific participant group of L2 English learners with primary data; instead, it synthesizes publication trends and contributors.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""Although it mentions AI tools such as ChatGPT, Grammarly, and Quillbot, the study itself is a bibliometric review and does not implement an experimental or quasi-experimental LLM-based writing intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The focus is on mapping research trends in AI-enhanced language learning broadly, not on conducting or evaluating a specific pedagogical intervention targeting writing competence or related variables.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported. The study summarizes literature and trends rather than measuring the effectiveness of an LLM-mediated writing intervention.""}}"
Chatgpt Affordances and Indonesian Efl Students' Perceptions in L2 Writing: a Collaborative Reflexive Thematic Analysis,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as Indonesian EFL students, i.e., learners of English as a foreign language, so the population is L2 English learners in an EFL context.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The study clearly involves ChatGPT, an LLM, in students\u2019 EFL writing processes. However, the abstract does not specify an experimental or quasi-experimental design; it instead emphasizes exploration of affordances, prompts, and perceptions using qualitative methods (screen capture, interviews, thematic analysis). It is unclear whether there is a structured instructional intervention being tested versus purely observational use.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The focus is on EFL writing: students\u2019 use of ChatGPT in the writing process, essay quality (lexical resources, grammatical range and accuracy, coherence and cohesion), and writing-related affordances (brainstorming, outlining, idea development, feedback). This aligns with writing competence rather than automated scoring.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract reports that ChatGPT use \u2018has the potential to improve their essay quality\u2019 but does not mention any quantitative or experimental outcome measures (e.g., scores, pre/post tests, statistical comparisons). The methods are qualitative (screen capture, interviews, reflexive thematic analysis), focusing on perceptions and observed affordances rather than quantifiable writing outcomes.""}}"
From Prompts to Plans: a Case Study of Pre-service Efl Teachers' Use of Generative Ai for Lesson Planning,2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are pre-service EFL teachers in a South Korean university course, not L2 English learners in an ESL/EFL/ELL context whose own English writing development is being measured. The focus is on teacher education and lesson planning, not learner writing outcomes.""}, ""c2"": {""status"": ""unclear"", ""evidence"": ""The abstract mentions \u201cgenerative AI tools\u201d but does not specify whether these are large language models such as ChatGPT or GPT-4. However, even if they are LLMs, they are used for lesson planning support, not as a writing intervention for L2 learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on lesson planning, topic selection, material creation, and lesson organization by pre-service teachers. Writing competence or writing-related variables of L2 learners are not the central outcome; the study concerns pedagogical planning practices.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported. The study uses thematic analysis of how PSTs use generative AI and discusses efficiency, creativity, and pedagogical challenges, without experimental measures of writing performance.""}}"
"Digital Plagiarism in Efl Education during the Ai Era: a Comparative Study of Perceptions among Learners and Instructors in Korea, Mongolia, and China",2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The context is EFL education in Korea, Mongolia, and China, implying participants are L2 English learners and their instructors in EFL settings.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study examines perceptions of digital plagiarism and AI usage via scenario-based survey items. There is no indication of an experimental or quasi-experimental design integrating a specific LLM (e.g., ChatGPT) into writing instruction or processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is academic integrity and perceptions of digital plagiarism in the AI era, not on writing competence or writing-related skill development. L2 writing is mentioned only as a context where integrity issues arise, not as the main instructional focus.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""Outcomes are perceptions measured via survey items about plagiarism and AI use. No quantifiable writing performance or writing-related outcome metrics are reported to assess an LLM-mediated writing intervention.""}}"
"Factors Influencing Bangladeshi English Teachers' Perceptions of Academic Policy, Academic Culture and Knowledge Related to Plagiarism in Higher Education",2025,exclude,"{""c1"": {""status"": ""fail"", ""evidence"": ""Participants are English teachers at tertiary level in Bangladesh, not L2 English learners in ESL/EFL/ELL contexts. The focus is on teachers\u2019 perceptions of plagiarism, not on learner data or learner writing development.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The study discusses concerns about AI-based plagiarism and misuse of AI tools, but there is no experimental or quasi-experimental integration of LLMs (e.g., ChatGPT) into writing instruction or processes. AI appears only as a topic of concern, not as an instructional intervention.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is academic integrity, plagiarism policies, and institutional factors, not on writing competence or writing-related pedagogical interventions. Writing courses are mentioned only as contextual factors, not as an intervention under study.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No quantifiable writing outcome metrics are reported. Outcomes concern perceptions of plagiarism and factors influencing these perceptions, not changes in learners\u2019 writing performance following an LLM-mediated intervention.""}}"
Integrating Corpus-based Methods to Determine Grammatical Topics for Teaching English Writing in the Thai Context,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are Thai university students learning English writing, i.e., EFL learners in a non-English-speaking context, with a clear focus on English as the target language.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""ChatGPT is used to improve students\u2019 essays to create a refined corpus for analysis, not as part of an instructional intervention or experimental/quasi-experimental teaching design. There is no indication of LLM-mediated teaching or comparison of instructional conditions.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on corpus-based identification of grammatical topics for teaching, not on evaluating a writing intervention. ChatGPT is a tool to generate refined texts for linguistic analysis, not to support learners\u2019 writing processes pedagogically.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The study reports corpus-derived grammatical features and needs analysis, but does not report quantifiable writing outcome measures (e.g., pre/post writing scores, accuracy gains) resulting from an LLM-mediated intervention.""}}"
Integration of Artificial Intelligence (ai) in Learning English Writing in Higher Education,2025,exclude,"{""c1"": {""status"": ""unclear"", ""evidence"": ""The abstract discusses AI in learning English writing in higher education but does not specify that the participants are L2 English learners in ESL/EFL/ELL contexts, nor does it describe any concrete participant group since it is a conceptual paper.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""The article is explicitly described as a conceptual paper that applies a conceptual approach exploring literature. It does not report an experimental or quasi-experimental design, nor a specific LLM-based intervention (e.g., ChatGPT, GPT-4) implemented with learners.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""Although the focus is on AI integration in English writing, the paper is conceptual and does not describe an implemented pedagogical intervention or instructional context with measurable outcomes; it instead discusses concepts, acceptance, and expectations.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""The abstract indicates no empirical data or quantifiable writing outcome metrics. It is a conceptual analysis and literature-based discussion without experimental measures of writing performance.""}}"
Transforming Ai Chatbots for a Brainstorming Teaching Technique of Process Writing,2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are third-year Thai university students working with foreign English lecturers, indicating an EFL context with English as the target language. The study explicitly concerns English writing instruction and outcomes.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention uses AI chatbots for brainstorming in process writing, with ChatGPT identified as the most popular tool. ChatGPT is a large language model, and the design compares an intervention group using AI tools with a conventional group, indicating an experimental/quasi-experimental intervention.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The context is process writing instruction and students\u2019 writing outcomes. AI chatbots are integrated as brainstorming tools within the writing process, focusing on writing competence rather than automated scoring or non-pedagogical evaluation.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""The study reports quantifiable writing outcomes: the intervention group significantly outperformed the conventional group on two of three assignments, with p-values reported (People: p = 0.002; Things: p < 0.001). These are measurable writing performance metrics resulting from the LLM-mediated intervention.""}}"
"Comparing Teacher E-feedback, Ai Feedback, and Hybrid Feedback in Enhancing Efl Writing Skills",2025,include,"{""c1"": {""status"": ""pass"", ""evidence"": ""Participants are explicitly described as 'Iranian intermediate-level EFL learners,' indicating L2 English learners in an EFL context with a focus on English writing skills.""}, ""c2"": {""status"": ""pass"", ""evidence"": ""The intervention includes 'AI-generated feedback using tools such as ChatGPT and Grammarly.' ChatGPT is a large language model integrated into the writing feedback process within a randomized controlled trial, satisfying the LLM-based intervention requirement.""}, ""c3"": {""status"": ""pass"", ""evidence"": ""The study\u2019s primary focus is on 'enhancing the writing performance' and 'writing skills' of EFL learners via different feedback approaches. It is a pedagogical intervention in writing, not an automated scoring or purely functional evaluation of the AI.""}, ""c4"": {""status"": ""pass"", ""evidence"": ""Writing proficiency was measured pre- and post-intervention using IELTS writing tasks and the Oxford Placement Test, with reported quantitative outcomes such as improvements in 'task achievement, coherence, and grammatical accuracy' and 'lexical resources.' These are clear, quantifiable writing outcome metrics.""}}"
Exploring Potential Biases in Gpt-4o's Ratings of English Language Learners' Essays,2025,exclude,"{""c1"": {""status"": ""pass"", ""evidence"": ""The study uses the ELLIPSE corpus (English Language Learner Insight, Proficiency and Skills Evaluation), which consists of essays written by English language learners, indicating an L2 English learner population.""}, ""c2"": {""status"": ""fail"", ""evidence"": ""GPT-4o is used as an automated essay scoring (AES) tool to rate existing essays. There is no experimental or quasi-experimental instructional intervention integrating LLMs into writing instruction or writing processes.""}, ""c3"": {""status"": ""fail"", ""evidence"": ""The primary focus is on GPT-4o\u2019s fairness and bias as an AES system (gender, race/ethnicity, SES), not on improving learners\u2019 writing competence or implementing a pedagogical writing intervention.""}, ""c4"": {""status"": ""fail"", ""evidence"": ""No writing outcome metrics are reported as a result of an LLM-mediated intervention. The study analyzes rating bias across demographic groups, not changes in learners\u2019 writing performance following LLM use.""}}"
